source_state,recovery_state,year,n
Michigan,Wisconsin,2016,19
Michigan,Wyoming,2016,0
Michigan,Alabama,2015,15
Michigan,Alaska,2015,2
Michigan,Arizona,2015,30
Michigan,Arkansas,2015,3
Michigan,California,2015,59
Michigan,Colorado,2015,14
Michigan,Connecticut,2015,1
Michigan,Delaware,2015,0
Michigan,District Of Columbia,2015,2
Michigan,Florida,2015,65
Michigan,Georgia,2015,31
Michigan,Guam & Northern Mariana Islands,2015,0
Michigan,Hawaii,2015,0
Michigan,Idaho,2015,1
Michigan,Illinois,2015,81
Michigan,Indiana,2015,52
Michigan,Iowa,2015,5
Michigan,Kansas,2015,2
Michigan,Kentucky,2015,16
Michigan,Louisiana,2015,10
Michigan,Maine,2015,0
Michigan,Maryland,2015,20
Michigan,Massachusetts,2015,3
Michigan,Michigan,2015,3220
Michigan,Minnesota,2015,19
Michigan,Mississippi,2015,3
Michigan,Missouri,2015,10
Michigan,Montana,2015,1
Michigan,Nebraska,2015,9
Michigan,Nevada,2015,4
Michigan,New Hampshire,2015,0
Michigan,New Jersey,2015,14
Michigan,New Mexico,2015,10
Michigan,New York,2015,13
Michigan,North Carolina,2015,26
Michigan,North Dakota,2015,4
Michigan,Ohio,2015,98
Michigan,Oklahoma,2015,5
Michigan,Oregon,2015,6
Michigan,Pennsylvania,2015,13
Michigan,Puerto Rico,2015,1
Michigan,Rhode Island,2015,0
Michigan,South Carolina,2015,15
Michigan,South Dakota,2015,1
Michigan,Tennessee,2015,33
Michigan,Texas,2015,42
Michigan,Us Virgin Islands,2015,0
Michigan,Utah,2015,1
Michigan,Vermont,2015,0
Michigan,Virginia,2015,22
Michigan,Washington,2015,8
Michigan,West Virginia,2015,8
Michigan,Wisconsin,2015,16
Michigan,Wyoming,2015,1
Michigan,Alabama,2014,9
Michigan,Alaska,2014,4
Michigan,Arizona,2014,30
Michigan,Arkansas,2014,2
Michigan,California,2014,60
Michigan,Colorado,2014,13
Michigan,Connecticut,2014,0
Michigan,Delaware,2014,2
Michigan,District Of Columbia,2014,1
Michigan,Florida,2014,71
Michigan,Georgia,2014,23
Michigan,Guam & Northern Mariana Islands,2014,0
Michigan,Hawaii,2014,0
Michigan,Idaho,2014,1
Michigan,Illinois,2014,102
Michigan,Indiana,2014,50
Michigan,Iowa,2014,5
Michigan,Kansas,2014,3
Michigan,Kentucky,2014,16
Michigan,Louisiana,2014,22
Michigan,Maine,2014,1
Michigan,Maryland,2014,18
Michigan,Massachusetts,2014,0
Michigan,Michigan,2014,2792
Michigan,Minnesota,2014,9
Michigan,Mississippi,2014,13
Michigan,Missouri,2014,9
Michigan,Montana,2014,1
Michigan,Nebraska,2014,1
Michigan,Nevada,2014,12
Michigan,New Hampshire,2014,1
Michigan,New Jersey,2014,9
Michigan,New Mexico,2014,3
Michigan,New York,2014,24
Michigan,North Carolina,2014,27
Michigan,North Dakota,2014,6
Michigan,Ohio,2014,77
Michigan,Oklahoma,2014,0
Michigan,Oregon,2014,8
Michigan,Pennsylvania,2014,12
Michigan,Puerto Rico,2014,4
Michigan,Rhode Island,2014,0
Michigan,South Carolina,2014,9
Michigan,South Dakota,2014,2
Michigan,Tennessee,2014,29
Michigan,Texas,2014,30
Michigan,Us Virgin Islands,2014,0
Michigan,Utah,2014,2
Michigan,Vermont,2014,1
Michigan,Virginia,2014,12
Michigan,Washington,2014,2
Michigan,West Virginia,2014,3
Michigan,Wisconsin,2014,26
Michigan,Wyoming,2014,0
Michigan,Alabama,2012,7
Michigan,Alaska,2012,3
Michigan,Arizona,2012,24
Michigan,Arkansas,2012,3
Michigan,California,2012,38
Michigan,Colorado,2012,11
Michigan,Connecticut,2012,1
Michigan,Delaware,2012,2
Michigan,District Of Columbia,2012,5
Michigan,Florida,2012,73
Michigan,Georgia,2012,22
Michigan,Guam & Northern Mariana Islands,2012,0
Michigan,Hawaii,2012,1
Michigan,Idaho,2012,4
Michigan,Illinois,2012,82
Michigan,Indiana,2012,56
Michigan,Iowa,2012,3
Michigan,Kansas,2012,4
Michigan,Kentucky,2012,18
Michigan,Louisiana,2012,9
Michigan,Maine,2012,0
Michigan,Maryland,2012,8
Michigan,Massachusetts,2012,1
Michigan,Michigan,2012,1892
Michigan,Minnesota,2012,9
Michigan,Mississippi,2012,8
Michigan,Missouri,2012,13
Michigan,Montana,2012,1
Michigan,Nebraska,2012,0
Michigan,Nevada,2012,14
Michigan,New Hampshire,2012,1
Michigan,New Jersey,2012,9
Michigan,New Mexico,2012,4
Michigan,New York,2012,27
Michigan,North Carolina,2012,30
Michigan,North Dakota,2012,1
Michigan,Ohio,2012,71
Michigan,Oklahoma,2012,7
Michigan,Oregon,2012,4
Michigan,Pennsylvania,2012,15
Michigan,Puerto Rico,2012,4
Michigan,Rhode Island,2012,0
Michigan,South Carolina,2012,4
Michigan,South Dakota,2012,1
Michigan,Tennessee,2012,27
Michigan,Texas,2012,32
Michigan,Us Virgin Islands,2012,0
Michigan,Utah,2012,0
Michigan,Vermont,2012,0
Michigan,Virginia,2012,21
Michigan,Washington,2012,9
Michigan,West Virginia,2012,1
Michigan,Wisconsin,2012,12
Michigan,Wyoming,2012,3
Michigan,Alabama,2011,6
Michigan,Alaska,2011,10
Michigan,Arizona,2011,38
Michigan,Arkansas,2011,5
Michigan,California,2011,39
Michigan,Colorado,2011,7
Michigan,Connecticut,2011,0
Michigan,Delaware,2011,2
Michigan,District Of Columbia,2011,6
Michigan,Florida,2011,109
Michigan,Georgia,2011,20
Michigan,Guam & Northern Mariana Islands,2011,1
Michigan,Hawaii,2011,1
Michigan,Idaho,2011,5
Michigan,Illinois,2011,98
Michigan,Indiana,2011,40
Michigan,Iowa,2011,2
Michigan,Kansas,2011,9
Michigan,Kentucky,2011,14
Michigan,Louisiana,2011,8
Michigan,Maine,2011,1
Michigan,Maryland,2011,20
Michigan,Massachusetts,2011,6
Michigan,Michigan,2011,2070
Michigan,Minnesota,2011,11
Michigan,Mississippi,2011,4
Michigan,Missouri,2011,12
Michigan,Montana,2011,0
Michigan,Nebraska,2011,0
Michigan,Nevada,2011,2
Michigan,New Hampshire,2011,1
Michigan,New Jersey,2011,5
Michigan,New Mexico,2011,0
Michigan,New York,2011,19
Michigan,North Carolina,2011,34
Michigan,North Dakota,2011,0
Michigan,Ohio,2011,75
Michigan,Oklahoma,2011,4
Michigan,Oregon,2011,9
Michigan,Pennsylvania,2011,16
Michigan,Puerto Rico,2011,1
Michigan,Rhode Island,2011,0
Michigan,South Carolina,2011,14
Michigan,South Dakota,2011,0
Michigan,Tennessee,2011,23
Michigan,Texas,2011,22
Michigan,Us Virgin Islands,2011,0
Michigan,Utah,2011,1
Michigan,Vermont,2011,1
Michigan,Virginia,2011,18
Michigan,Washington,2011,7
Michigan,West Virginia,2011,4
Michigan,Wisconsin,2011,23
Michigan,Wyoming,2011,1
Michigan,Alabama,2010,8
Michigan,Alaska,2010,2
Michigan,Arizona,2010,21
Michigan,Arkansas,2010,1
Michigan,California,2010,39
Michigan,Colorado,2010,6
Michigan,Connecticut,2010,3
Michigan,Delaware,2010,0
Michigan,District Of Columbia,2010,1
Michigan,Florida,2010,69
Michigan,Georgia,2010,25
Michigan,Guam & Northern Mariana Islands,2010,0
Michigan,Hawaii,2010,0
Michigan,Idaho,2010,1
Michigan,Illinois,2010,105
Michigan,Indiana,2010,32
Michigan,Iowa,2010,11
Michigan,Kansas,2010,3
Michigan,Kentucky,2010,21
Michigan,Louisiana,2010,6
Michigan,Maine,2010,2
Michigan,Maryland,2010,13
Michigan,Massachusetts,2010,4
Michigan,Michigan,2010,2603
Michigan,Minnesota,2010,10
Michigan,Mississippi,2010,9
Michigan,Missouri,2010,17
Michigan,Montana,2010,2
Michigan,Nebraska,2010,4
Michigan,Nevada,2010,11
Michigan,New Hampshire,2010,0
Michigan,New Jersey,2010,2
Michigan,New Mexico,2010,1
Michigan,New York,2010,22
Michigan,North Carolina,2010,27
Michigan,North Dakota,2010,2
Michigan,Ohio,2010,86
Michigan,Oklahoma,2010,4
Michigan,Oregon,2010,5
Michigan,Pennsylvania,2010,22
Michigan,Puerto Rico,2010,0
Michigan,Rhode Island,2010,0
Michigan,South Carolina,2010,12
Michigan,South Dakota,2010,1
Michigan,Tennessee,2010,20
Michigan,Texas,2010,34
Michigan,Us Virgin Islands,2010,0
Michigan,Utah,2010,2
Michigan,Vermont,2010,0
Michigan,Virginia,2010,15
Michigan,Washington,2010,11
Michigan,West Virginia,2010,3
Michigan,Wisconsin,2010,19
Michigan,Wyoming,2010,2
Minnesota,Alabama,2023,6
Minnesota,Alaska,2023,2
Minnesota,Arizona,2023,30
Minnesota,Arkansas,2023,6
Minnesota,California,2023,67
Minnesota,Colorado,2023,11
Minnesota,Connecticut,2023,2
Minnesota,Delaware,2023,0
Minnesota,District Of Columbia,2023,4
Minnesota,Florida,2023,32
Minnesota,Georgia,2023,10
Minnesota,Guam & Northern Mariana Islands,2023,0
Minnesota,Hawaii,2023,0
Minnesota,Idaho,2023,2
Minnesota,Illinois,2023,122
Minnesota,Indiana,2023,16
Minnesota,Iowa,2023,50
Minnesota,Kansas,2023,8
Minnesota,Kentucky,2023,14
Minnesota,Louisiana,2023,8
Minnesota,Maine,2023,0
Minnesota,Maryland,2023,5
Minnesota,Massachusetts,2023,3
Minnesota,Michigan,2023,13
Minnesota,Minnesota,2023,3100
Minnesota,Mississippi,2023,0
Minnesota,Missouri,2023,14
Minnesota,Montana,2023,9
Minnesota,Nebraska,2023,5
Minnesota,Nevada,2023,15
Minnesota,New Hampshire,2023,0
Minnesota,New Jersey,2023,1
Minnesota,New Mexico,2023,4
Minnesota,New York,2023,12
Minnesota,North Carolina,2023,19
Minnesota,North Dakota,2023,36
Minnesota,Ohio,2023,14
Minnesota,Oklahoma,2023,34
Minnesota,Oregon,2023,7
Minnesota,Pennsylvania,2023,6
Minnesota,Puerto Rico,2023,5
Minnesota,Rhode Island,2023,1
Minnesota,South Carolina,2023,3
Minnesota,South Dakota,2023,10
Minnesota,Tennessee,2023,9
Minnesota,Texas,2023,46
Minnesota,Us Virgin Islands,2023,0
Minnesota,Utah,2023,8
Minnesota,Vermont,2023,0
Minnesota,Virginia,2023,12
Minnesota,Washington,2023,6
Minnesota,West Virginia,2023,0
Minnesota,Wisconsin,2023,53
Minnesota,Wyoming,2023,3
Minnesota,Alabama,2022,5
Minnesota,Alaska,2022,4
Minnesota,Arizona,2022,38
Minnesota,Arkansas,2022,3
Minnesota,California,2022,77
Minnesota,Colorado,2022,19
Minnesota,Connecticut,2022,1
Minnesota,Delaware,2022,1
Minnesota,District Of Columbia,2022,4
Minnesota,Florida,2022,38
Minnesota,Georgia,2022,19
Minnesota,Guam & Northern Mariana Islands,2022,0
Minnesota,Hawaii,2022,0
Minnesota,Idaho,2022,2
Minnesota,Illinois,2022,97
Minnesota,Indiana,2022,10
Minnesota,Iowa,2022,21
Minnesota,Kansas,2022,6
Minnesota,Kentucky,2022,11
Minnesota,Louisiana,2022,12
Minnesota,Maine,2022,0
Minnesota,Maryland,2022,8
Minnesota,Massachusetts,2022,2
Minnesota,Michigan,2022,11
Minnesota,Minnesota,2022,3008
Minnesota,Mississippi,2022,3
Minnesota,Missouri,2022,5
Minnesota,Montana,2022,6
Minnesota,Nebraska,2022,12
Minnesota,Nevada,2022,6
Minnesota,New Hampshire,2022,0
Minnesota,New Jersey,2022,7
Minnesota,New Mexico,2022,0
Minnesota,New York,2022,7
Minnesota,North Carolina,2022,14
Minnesota,North Dakota,2022,37
Minnesota,Ohio,2022,11
Minnesota,Oklahoma,2022,7
Minnesota,Oregon,2022,2
Minnesota,Pennsylvania,2022,6
Minnesota,Puerto Rico,2022,1
Minnesota,Rhode Island,2022,0
Minnesota,South Carolina,2022,10
Minnesota,South Dakota,2022,12
Minnesota,Tennessee,2022,16
Minnesota,Texas,2022,33
Minnesota,Us Virgin Islands,2022,0
Minnesota,Utah,2022,7
Minnesota,Vermont,2022,0
Minnesota,Virginia,2022,8
Minnesota,Washington,2022,7
Minnesota,West Virginia,2022,2
Minnesota,Wisconsin,2022,51
Minnesota,Wyoming,2022,0
Minnesota,Alabama,2021,3
Minnesota,Alaska,2021,0
Minnesota,Arizona,2021,18
Minnesota,Arkansas,2021,2
Minnesota,California,2021,73
Minnesota,Colorado,2021,20
Minnesota,Connecticut,2021,1
Minnesota,Delaware,2021,2
Minnesota,District Of Columbia,2021,5
Minnesota,Florida,2021,26
Minnesota,Georgia,2021,9
Minnesota,Guam & Northern Mariana Islands,2021,0
Minnesota,Hawaii,2021,1
Minnesota,Idaho,2021,0
Minnesota,Illinois,2021,104
Minnesota,Indiana,2021,13
Minnesota,Iowa,2021,14
Minnesota,Kansas,2021,4
Minnesota,Kentucky,2021,2
Minnesota,Louisiana,2021,9
Minnesota,Maine,2021,0
Minnesota,Maryland,2021,3
Minnesota,Massachusetts,2021,2
Minnesota,Michigan,2021,12
Minnesota,Minnesota,2021,2704
Minnesota,Mississippi,2021,3
Minnesota,Missouri,2021,10
Minnesota,Montana,2021,5
Minnesota,Nebraska,2021,17
Minnesota,Nevada,2021,20
Minnesota,New Hampshire,2021,1
Minnesota,New Jersey,2021,1
Minnesota,New Mexico,2021,2
Minnesota,New York,2021,7
Minnesota,North Carolina,2021,11
Minnesota,North Dakota,2021,45
Minnesota,Ohio,2021,18
Minnesota,Oklahoma,2021,6
Minnesota,Oregon,2021,5
Minnesota,Pennsylvania,2021,4
Minnesota,Puerto Rico,2021,3
Minnesota,Rhode Island,2021,1
Minnesota,South Carolina,2021,6
Minnesota,South Dakota,2021,14
Minnesota,Tennessee,2021,6
Minnesota,Texas,2021,41
Minnesota,Us Virgin Islands,2021,0
Minnesota,Utah,2021,6
Minnesota,Vermont,2021,0
Minnesota,Virginia,2021,5
Minnesota,Washington,2021,15
Minnesota,West Virginia,2021,0
Minnesota,Wisconsin,2021,62
Minnesota,Wyoming,2021,1
Minnesota,Alabama,2020,5
Minnesota,Alaska,2020,0
Minnesota,Arizona,2020,16
Minnesota,Arkansas,2020,3
Minnesota,California,2020,53
Minnesota,Colorado,2020,19
Minnesota,Connecticut,2020,0
Minnesota,Delaware,2020,0
Minnesota,District Of Columbia,2020,1
Minnesota,Florida,2020,19
Minnesota,Georgia,2020,13
Minnesota,Guam & Northern Mariana Islands,2020,0
Minnesota,Hawaii,2020,0
Minnesota,Idaho,2020,3
Minnesota,Illinois,2020,69
Minnesota,Indiana,2020,15
Minnesota,Iowa,2020,28
Minnesota,Kansas,2020,4
Minnesota,Kentucky,2020,4
Minnesota,Louisiana,2020,5
Minnesota,Maine,2020,0
Minnesota,Maryland,2020,8
Minnesota,Massachusetts,2020,2
Minnesota,Michigan,2020,4
Minnesota,Minnesota,2020,2297
Minnesota,Mississippi,2020,3
Minnesota,Missouri,2020,11
Minnesota,Montana,2020,7
Minnesota,Nebraska,2020,16
Minnesota,Nevada,2020,12
Minnesota,New Hampshire,2020,1
Minnesota,New Jersey,2020,6
Minnesota,New Mexico,2020,1
Minnesota,New York,2020,5
Minnesota,North Carolina,2020,7
Minnesota,North Dakota,2020,41
Minnesota,Ohio,2020,9
Minnesota,Oklahoma,2020,0
Minnesota,Oregon,2020,8
Minnesota,Pennsylvania,2020,5
Minnesota,Puerto Rico,2020,2
Minnesota,Rhode Island,2020,0
Minnesota,South Carolina,2020,6
Minnesota,South Dakota,2020,15
Minnesota,Tennessee,2020,12
Minnesota,Texas,2020,26
Minnesota,Us Virgin Islands,2020,0
Minnesota,Utah,2020,6
Minnesota,Vermont,2020,0
Minnesota,Virginia,2020,6
Minnesota,Washington,2020,9
Minnesota,West Virginia,2020,1
Minnesota,Wisconsin,2020,54
Minnesota,Wyoming,2020,1
Minnesota,Alabama,2019,5
Minnesota,Alaska,2019,3
Minnesota,Arizona,2019,16
Minnesota,Arkansas,2019,3
Minnesota,California,2019,63
Minnesota,Colorado,2019,16
Minnesota,Connecticut,2019,2
Minnesota,Delaware,2019,0
Minnesota,District Of Columbia,2019,1
Minnesota,Florida,2019,33
Minnesota,Georgia,2019,9
Minnesota,Guam & Northern Mariana Islands,2019,0
Minnesota,Hawaii,2019,0
Minnesota,Idaho,2019,2
Minnesota,Illinois,2019,79
Minnesota,Indiana,2019,9
Minnesota,Iowa,2019,18
Minnesota,Kansas,2019,2
Minnesota,Kentucky,2019,2
Minnesota,Louisiana,2019,7
Minnesota,Maine,2019,1
Minnesota,Maryland,2019,5
Minnesota,Massachusetts,2019,1
Minnesota,Michigan,2019,7
Minnesota,Minnesota,2019,2167
Minnesota,Mississippi,2019,0
Minnesota,Missouri,2019,8
Minnesota,Montana,2019,4
Minnesota,Nebraska,2019,13
Minnesota,Nevada,2019,8
Minnesota,New Hampshire,2019,2
Minnesota,New Jersey,2019,5
Minnesota,New Mexico,2019,5
Minnesota,New York,2019,8
Minnesota,North Carolina,2019,7
Minnesota,North Dakota,2019,36
Minnesota,Ohio,2019,8
Minnesota,Oklahoma,2019,2
Minnesota,Oregon,2019,3
Minnesota,Pennsylvania,2019,2
Minnesota,Puerto Rico,2019,3
Minnesota,Rhode Island,2019,1
Minnesota,South Carolina,2019,5
Minnesota,South Dakota,2019,16
Minnesota,Tennessee,2019,4
Minnesota,Texas,2019,26
Minnesota,Us Virgin Islands,2019,0
Minnesota,Utah,2019,3
Minnesota,Vermont,2019,0
Minnesota,Virginia,2019,7
Minnesota,Washington,2019,10
Minnesota,West Virginia,2019,0
Minnesota,Wisconsin,2019,39
Minnesota,Wyoming,2019,1
Minnesota,Alabama,2018,3
Minnesota,Alaska,2018,2
Minnesota,Arizona,2018,14
Minnesota,Arkansas,2018,1
Minnesota,California,2018,49
Minnesota,Colorado,2018,20
Minnesota,Connecticut,2018,3
Minnesota,Delaware,2018,1
Minnesota,District Of Columbia,2018,1
Minnesota,Florida,2018,26
Minnesota,Georgia,2018,9
Minnesota,Guam & Northern Mariana Islands,2018,0
Minnesota,Hawaii,2018,1
Minnesota,Idaho,2018,2
Minnesota,Illinois,2018,76
Minnesota,Indiana,2018,10
Minnesota,Iowa,2018,21
Minnesota,Kansas,2018,7
Minnesota,Kentucky,2018,3
Minnesota,Louisiana,2018,10
Minnesota,Maine,2018,0
Minnesota,Maryland,2018,9
Minnesota,Massachusetts,2018,3
Minnesota,Michigan,2018,8
Minnesota,Minnesota,2018,2139
Minnesota,Mississippi,2018,6
Minnesota,Missouri,2018,12
Minnesota,Montana,2018,5
Minnesota,Nebraska,2018,5
Minnesota,Nevada,2018,5
Minnesota,New Hampshire,2018,0
Minnesota,New Jersey,2018,2
Minnesota,New Mexico,2018,4
Minnesota,New York,2018,4
Minnesota,North Carolina,2018,10
Minnesota,North Dakota,2018,22
Minnesota,Ohio,2018,6
Minnesota,Oklahoma,2018,4
Minnesota,Oregon,2018,7
Minnesota,Pennsylvania,2018,8
Minnesota,Puerto Rico,2018,0
Minnesota,Rhode Island,2018,1
Minnesota,South Carolina,2018,7
Minnesota,South Dakota,2018,12
Minnesota,Tennessee,2018,5
Minnesota,Texas,2018,36
Minnesota,Us Virgin Islands,2018,0
Minnesota,Utah,2018,1
Minnesota,Vermont,2018,0
Minnesota,Virginia,2018,8
Minnesota,Washington,2018,14
Minnesota,West Virginia,2018,0
Minnesota,Wisconsin,2018,35
Minnesota,Wyoming,2018,1
Minnesota,Alabama,2017,7
Minnesota,Alaska,2017,1
Minnesota,Arizona,2017,25
Minnesota,Arkansas,2017,2
Minnesota,California,2017,65
Minnesota,Colorado,2017,7
Minnesota,Connecticut,2017,0
Minnesota,Delaware,2017,1
Minnesota,District Of Columbia,2017,1
Minnesota,Florida,2017,24
Minnesota,Georgia,2017,9
Minnesota,Guam & Northern Mariana Islands,2017,0
Minnesota,Hawaii,2017,1
Minnesota,Idaho,2017,1
Minnesota,Illinois,2017,81
Minnesota,Indiana,2017,9
Minnesota,Iowa,2017,23
Minnesota,Kansas,2017,3
Minnesota,Kentucky,2017,3
Minnesota,Louisiana,2017,7
Minnesota,Maine,2017,0
Minnesota,Maryland,2017,5
Minnesota,Massachusetts,2017,0
Minnesota,Michigan,2017,12
Minnesota,Minnesota,2017,1969
Minnesota,Mississippi,2017,2
Minnesota,Missouri,2017,9
Minnesota,Montana,2017,2
Minnesota,Nebraska,2017,4
Minnesota,Nevada,2017,14
Minnesota,New Hampshire,2017,1
Minnesota,New Jersey,2017,3
Minnesota,New Mexico,2017,5
Minnesota,New York,2017,5
Minnesota,North Carolina,2017,6
Minnesota,North Dakota,2017,37
Minnesota,Ohio,2017,15
Minnesota,Oklahoma,2017,2
Minnesota,Oregon,2017,6
Minnesota,Pennsylvania,2017,3
Minnesota,Puerto Rico,2017,2
Minnesota,Rhode Island,2017,2
Minnesota,South Carolina,2017,3
Minnesota,South Dakota,2017,12
Minnesota,Tennessee,2017,6
Minnesota,Texas,2017,38
Minnesota,Us Virgin Islands,2017,0
Minnesota,Utah,2017,1
Minnesota,Vermont,2017,0
Minnesota,Virginia,2017,6
Minnesota,Washington,2017,11
Minnesota,West Virginia,2017,1
Minnesota,Wisconsin,2017,36
Minnesota,Wyoming,2017,0
Minnesota,Alabama,2016,2
Minnesota,Alaska,2016,3
Minnesota,Arizona,2016,17
Minnesota,Arkansas,2016,0
Minnesota,California,2016,54
Minnesota,Colorado,2016,12
Minnesota,Connecticut,2016,1
Minnesota,Delaware,2016,0
Minnesota,District Of Columbia,2016,0
Minnesota,Florida,2016,22
Minnesota,Georgia,2016,8
Minnesota,Guam & Northern Mariana Islands,2016,0
Minnesota,Hawaii,2016,0
Minnesota,Idaho,2016,0
Minnesota,Illinois,2016,80
Minnesota,Indiana,2016,5
Minnesota,Iowa,2016,11
Minnesota,Kansas,2016,7
Minnesota,Kentucky,2016,2
Minnesota,Louisiana,2016,7
Minnesota,Maine,2016,1
Minnesota,Maryland,2016,6
Minnesota,Massachusetts,2016,1
Minnesota,Michigan,2016,7
Minnesota,Minnesota,2016,1704
Minnesota,Mississippi,2016,4
Minnesota,Missouri,2016,11
Minnesota,Montana,2016,3
Minnesota,Nebraska,2016,9
Minnesota,Nevada,2016,6
Minnesota,New Hampshire,2016,0
Minnesota,New Jersey,2016,2
Minnesota,New Mexico,2016,1
Minnesota,New York,2016,6
Minnesota,North Carolina,2016,11
Minnesota,North Dakota,2016,31
Minnesota,Ohio,2016,7
Minnesota,Oklahoma,2016,3
Minnesota,Oregon,2016,3
Minnesota,Pennsylvania,2016,3
Minnesota,Puerto Rico,2016,2
Minnesota,Rhode Island,2016,0
Minnesota,South Carolina,2016,3
Minnesota,South Dakota,2016,5
Minnesota,Tennessee,2016,8
Minnesota,Texas,2016,13
Minnesota,Us Virgin Islands,2016,0
Minnesota,Utah,2016,0
Minnesota,Vermont,2016,1
Minnesota,Virginia,2016,10
Minnesota,Washington,2016,6
Minnesota,West Virginia,2016,0
Minnesota,Wisconsin,2016,41
Minnesota,Wyoming,2016,0
Minnesota,Alabama,2015,2
Minnesota,Alaska,2015,3
Minnesota,Arizona,2015,19
Minnesota,Arkansas,2015,1
Minnesota,California,2015,43
Minnesota,Colorado,2015,14
Minnesota,Connecticut,2015,1
Minnesota,Delaware,2015,1
Minnesota,District Of Columbia,2015,2
Minnesota,Florida,2015,16
Minnesota,Georgia,2015,10
Minnesota,Guam & Northern Mariana Islands,2015,0
Minnesota,Hawaii,2015,1
Minnesota,Idaho,2015,1
Minnesota,Illinois,2015,79
Minnesota,Indiana,2015,6
Minnesota,Iowa,2015,12
Minnesota,Kansas,2015,0
Minnesota,Kentucky,2015,1
Minnesota,Louisiana,2015,4
Minnesota,Maine,2015,1
Minnesota,Maryland,2015,4
Minnesota,Massachusetts,2015,0
Minnesota,Michigan,2015,8
Minnesota,Minnesota,2015,1469
Minnesota,Mississippi,2015,4
Minnesota,Missouri,2015,8
Minnesota,Montana,2015,2
Minnesota,Nebraska,2015,8
Minnesota,Nevada,2015,5
Minnesota,New Hampshire,2015,0
Minnesota,New Jersey,2015,2
Minnesota,New Mexico,2015,2
Minnesota,New York,2015,8
Minnesota,North Carolina,2015,10
Minnesota,North Dakota,2015,10
Minnesota,Ohio,2015,9
Minnesota,Oklahoma,2015,2
Minnesota,Oregon,2015,11
Minnesota,Pennsylvania,2015,8
Minnesota,Puerto Rico,2015,1
Minnesota,Rhode Island,2015,0
Minnesota,South Carolina,2015,3
Minnesota,South Dakota,2015,8
Minnesota,Tennessee,2015,9
Minnesota,Texas,2015,17
Minnesota,Us Virgin Islands,2015,1
Minnesota,Utah,2015,4
Minnesota,Vermont,2015,1
Minnesota,Virginia,2015,6
Minnesota,Washington,2015,5
Minnesota,West Virginia,2015,1
Minnesota,Wisconsin,2015,26
